ID|Name|Lvl|PID|Region|Lang|Period|Status|Instr|Pioneers|Artists|Works|Source
453|Hora|4|449|Rumänien|EN|1900-now|A|Various|Unknown|Various|Traditional|Rumänien Music
454|Bulgarien Music|3|223|Bulgarien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
455|Chalga|4|454|Bulgarien|EN|1900-now|A|Various|Unknown|Various|Traditional|Bulgarien Music
458|Thracian Music|4|454|Bulgarien|EN|1900-now|A|Various|Unknown|Various|Traditional|Bulgarien Music
459|Kroatien Music|3|223|Kroatien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
460|Klapa|4|459|Kroatien|EN|1900-now|A|Various|Unknown|Various|Traditional|Kroatien Music
462|Tambura|4|459|Kroatien|EN|1900-now|A|Various|Unknown|Various|Traditional|Kroatien Music
463|Istrian Scale|4|459|Kroatien|EN|1900-now|A|Various|Unknown|Various|Traditional|Kroatien Music
464|Serbien Music|3|223|Serbien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
467|Gusle|4|464|Serbien|EN|1900-now|A|Various|Unknown|Various|Traditional|Serbien Music
469|Bosnien Music|3|223|Bosnien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
470|Sevdalinka|4|469|Bosnien|EN|1900-now|A|Various|Unknown|Various|Traditional|Bosnien Music
472|Ilahija|4|469|Bosnien|EN|1900-now|A|Various|Unknown|Various|Traditional|Bosnien Music
473|Slowenien Music|3|223|Slowenien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
475|Narodno-zabavna|4|473|Slowenien|EN|1900-now|A|Various|Unknown|Various|Traditional|Slowenien Music
476|Estland Music|3|223|Estland|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
478|Regilaulud|4|476|Estland|EN|1900-now|A|Various|Unknown|Various|Traditional|Estland Music
480|Lettland Music|3|223|Lettland|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
482|Dainas|4|480|Lettland|EN|1900-now|A|Various|Unknown|Various|Traditional|Lettland Music
483|Kokles Music|4|480|Lettland|EN|1900-now|A|Various|Unknown|Various|Traditional|Lettland Music
484|Litauen Music|3|223|Litauen|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
486|Sutartinės|4|484|Litauen|EN|1900-now|A|Various|Unknown|Various|Traditional|Litauen Music
487|Kanklės Music|4|484|Litauen|EN|1900-now|A|Various|Unknown|Various|Traditional|Litauen Music
488|Island Music|3|223|Island|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
490|Rímur|4|488|Island|EN|1900-now|A|Various|Unknown|Various|Traditional|Island Music
492|Malta Music|3|223|Malta|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
494|Ghana|4|492|Malta|EN|1900-now|A|Various|Unknown|Various|Traditional|Malta Music
496|Zypern Music|3|223|Zypern|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
498|Kantades|4|496|Zypern|EN|1900-now|A|Various|Unknown|Various|Traditional|Zypern Music
499|Greek Cypriot Music|4|496|Zypern|EN|1900-now|A|Various|Unknown|Various|Traditional|Zypern Music
515|Ghana Music|3|223|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
516|Hiplife|4|515|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Ghana Music
517|Azonto|4|515|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Ghana Music
518|Ghana Highlife|4|515|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Ghana Music
519|Palm-wine|4|515|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Ghana Music
520|Akan Music|4|515|Ghana|EN|1900-now|A|Various|Unknown|Various|Traditional|Ghana Music
521|Kenia Music|3|223|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
522|Benga|4|521|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Kenia Music
523|Mugithi|4|521|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Kenia Music
524|Genge|4|521|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Kenia Music
525|Kapuka|4|521|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Kenia Music
526|Zilizopendwa|4|521|Kenia|EN|1900-now|A|Various|Unknown|Various|Traditional|Kenia Music
527|Tansania Music|3|223|Tansania|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
528|Bongo Flava|4|527|Tansania|EN|1900-now|A|Various|Unknown|Various|Traditional|Tansania Music
529|Taarab|4|527|Tansania|EN|1900-now|A|Various|Unknown|Various|Traditional|Tansania Music
530|Ngoma|4|527|Tansania|EN|1900-now|A|Various|Unknown|Various|Traditional|Tansania Music
531|Dansi|4|527|Tansania|EN|1900-now|A|Various|Unknown|Various|Traditional|Tansania Music
532|Uganda Music|3|223|Uganda|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
533|Kadongo Kamu|4|532|Uganda|EN|1900-now|A|Various|Unknown|Various|Traditional|Uganda Music
535|Äthiopien Music|3|223|Äthiopien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
537|Tizita|4|535|Äthiopien|EN|1900-now|A|Various|Unknown|Various|Traditional|Äthiopien Music
538|Shellela|4|535|Äthiopien|EN|1900-now|A|Various|Unknown|Various|Traditional|Äthiopien Music
539|Anchihoye|4|535|Äthiopien|EN|1900-now|A|Various|Unknown|Various|Traditional|Äthiopien Music
540|Mali Music|3|223|Mali|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
541|Wassoulou|4|540|Mali|EN|1900-now|A|Various|Unknown|Various|Traditional|Mali Music
543|Griot Music|4|540|Mali|EN|1900-now|A|Various|Unknown|Various|Traditional|Mali Music
544|Bamana Music|4|540|Mali|EN|1900-now|A|Various|Unknown|Various|Traditional|Mali Music
545|Senegal Music|3|223|Senegal|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
546|Mbalax|4|545|Senegal|EN|1900-now|A|Various|Unknown|Various|Traditional|Senegal Music
548|Sabar|4|545|Senegal|EN|1900-now|A|Various|Unknown|Various|Traditional|Senegal Music
549|Tassou|4|545|Senegal|EN|1900-now|A|Various|Unknown|Various|Traditional|Senegal Music
550|Elfenbeinküste Music|3|223|Elfenbeinküste|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
551|Coupé-Décalé|4|550|Elfenbeinküste|EN|1900-now|A|Various|Unknown|Various|Traditional|Elfenbeinküste Music
552|Zouglou|4|550|Elfenbeinküste|EN|1900-now|A|Various|Unknown|Various|Traditional|Elfenbeinküste Music
554|Kamerun Music|3|223|Kamerun|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
555|Makossa|4|554|Kamerun|EN|1900-now|A|Various|Unknown|Various|Traditional|Kamerun Music
556|Bikutsi|4|554|Kamerun|EN|1900-now|A|Various|Unknown|Various|Traditional|Kamerun Music
557|Mangambeu|4|554|Kamerun|EN|1900-now|A|Various|Unknown|Various|Traditional|Kamerun Music
558|Assiko|4|554|Kamerun|EN|1900-now|A|Various|Unknown|Various|Traditional|Kamerun Music
559|Kongo Music|3|223|Kongo|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
560|Soukous|4|559|Kongo|EN|1900-now|A|Various|Unknown|Various|Traditional|Kongo Music
561|Rumba Congolaise|4|559|Kongo|EN|1900-now|A|Various|Unknown|Various|Traditional|Kongo Music
562|Ndombolo|4|559|Kongo|EN|1900-now|A|Various|Unknown|Various|Traditional|Kongo Music
568|Marokko Music|3|223|Marokko|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
569|Chaabi|4|568|Marokko|EN|1900-now|A|Various|Unknown|Various|Traditional|Marokko Music
570|Gnawa|4|568|Marokko|EN|1900-now|A|Various|Unknown|Various|Traditional|Marokko Music
571|Rai|4|568|Marokko|EN|1900-now|A|Various|Unknown|Various|Traditional|Marokko Music
572|Andalusi|4|568|Marokko|EN|1900-now|A|Various|Unknown|Various|Traditional|Marokko Music
573|Tunesien Music|3|223|Tunesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
574|Malouf|4|573|Tunesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Tunesien Music
576|Algerien Music|3|223|Algerien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
577|Rai|4|576|Algerien|EN|1900-now|A|Various|Unknown|Various|Traditional|Algerien Music
578|Chaabi Algérien|4|576|Algerien|EN|1900-now|A|Various|Unknown|Various|Traditional|Algerien Music
579|Kabyle Music|4|576|Algerien|EN|1900-now|A|Various|Unknown|Various|Traditional|Algerien Music
580|Sudan Music|3|223|Sudan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
581|Haqiba|4|580|Sudan|EN|1900-now|A|Various|Unknown|Various|Traditional|Sudan Music
583|Thailand Music|3|223|Thailand|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
584|Luk Thung|4|583|Thailand|EN|1900-now|A|Various|Unknown|Various|Traditional|Thailand Music
585|Mor Lam|4|583|Thailand|EN|1900-now|A|Various|Unknown|Various|Traditional|Thailand Music
587|Kantrum|4|583|Thailand|EN|1900-now|A|Various|Unknown|Various|Traditional|Thailand Music
588|Pleng Phua Cheewit|4|583|Thailand|EN|1900-now|A|Various|Unknown|Various|Traditional|Thailand Music
589|Vietnam Music|3|223|Vietnam|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
591|Cải lương|4|589|Vietnam|EN|1900-now|A|Various|Unknown|Various|Traditional|Vietnam Music
593|Quan họ|4|589|Vietnam|EN|1900-now|A|Various|Unknown|Various|Traditional|Vietnam Music
594|Hát chầu văn|4|589|Vietnam|EN|1900-now|A|Various|Unknown|Various|Traditional|Vietnam Music
595|Philippinen Music|3|223|Philippinen|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
596|OPM|4|595|Philippinen|EN|1900-now|A|Various|Unknown|Various|Traditional|Philippinen Music
597|Kundiman|4|595|Philippinen|EN|1900-now|A|Various|Unknown|Various|Traditional|Philippinen Music
598|Harana|4|595|Philippinen|EN|1900-now|A|Various|Unknown|Various|Traditional|Philippinen Music
601|Malaysia Music|3|223|Malaysia|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
603|Dondang Sayang|4|601|Malaysia|EN|1900-now|A|Various|Unknown|Various|Traditional|Malaysia Music
604|Zapin|4|601|Malaysia|EN|1900-now|A|Various|Unknown|Various|Traditional|Malaysia Music
605|Joget|4|601|Malaysia|EN|1900-now|A|Various|Unknown|Various|Traditional|Malaysia Music
606|Singapur Music|3|223|Singapur|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
608|Xinyao|4|606|Singapur|EN|1900-now|A|Various|Unknown|Various|Traditional|Singapur Music
609|Indonesien Music|3|223|Indonesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
610|Dangdut|4|609|Indonesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Indonesien Music
611|Kroncong|4|609|Indonesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Indonesien Music
612|Gamelan|4|609|Indonesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Indonesien Music
614|Campursari|4|609|Indonesien|EN|1900-now|A|Various|Unknown|Various|Traditional|Indonesien Music
615|Myanmar Music|3|223|Myanmar|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
618|Kambodscha Music|3|223|Kambodscha|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
621|Laos Music|3|223|Laos|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
623|Mor Lam Lao|4|621|Laos|EN|1900-now|A|Various|Unknown|Various|Traditional|Laos Music
624|Mongolei Music|3|223|Mongolei|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
626|Khoomei|4|624|Mongolei|EN|1900-now|A|Various|Unknown|Various|Traditional|Mongolei Music
627|Long Song|4|624|Mongolei|EN|1900-now|A|Various|Unknown|Various|Traditional|Mongolei Music
628|Nepal Music|3|223|Nepal|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
630|Dohori|4|628|Nepal|EN|1900-now|A|Various|Unknown|Various|Traditional|Nepal Music
631|Lok Geet|4|628|Nepal|EN|1900-now|A|Various|Unknown|Various|Traditional|Nepal Music
632|Sri Lanka Music|3|223|Sri Lanka|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
633|Baila|4|632|Sri Lanka|EN|1900-now|A|Various|Unknown|Various|Traditional|Sri Lanka Music
635|Tamil Music|4|632|Sri Lanka|EN|1900-now|A|Various|Unknown|Various|Traditional|Sri Lanka Music
636|Bangladesh Music|3|223|Bangladesh|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
638|Baul|4|636|Bangladesh|EN|1900-now|A|Various|Unknown|Various|Traditional|Bangladesh Music
639|Nazrul Sangeet|4|636|Bangladesh|EN|1900-now|A|Various|Unknown|Various|Traditional|Bangladesh Music
640|Pakistan Music|3|223|Pakistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
641|Qawwali|4|640|Pakistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Pakistan Music
642|Ghazal|4|640|Pakistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Pakistan Music
644|Sufi Music|4|640|Pakistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Pakistan Music
645|Afghanistan Music|3|223|Afghanistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
647|Rubab Music|4|645|Afghanistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Afghanistan Music
648|Attan|4|645|Afghanistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Afghanistan Music
649|Usbekistan Music|3|223|Usbekistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
651|Shashmaqam|4|649|Usbekistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Usbekistan Music
652|Kasachstan Music|3|223|Kasachstan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
654|Dombra Music|4|652|Kasachstan|EN|1900-now|A|Various|Unknown|Various|Traditional|Kasachstan Music
655|Kirgisistan Music|3|223|Kirgisistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
657|Komuz Music|4|655|Kirgisistan|EN|1900-now|A|Various|Unknown|Various|Traditional|Kirgisistan Music
658|Kanada Music|3|223|Kanada|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
660|French Canadian|4|658|Kanada|EN|1900-now|A|Various|Unknown|Various|Traditional|Kanada Music
661|Celtic Canadian|4|658|Kanada|EN|1900-now|A|Various|Unknown|Various|Traditional|Kanada Music
662|Inuit Music|4|658|Kanada|EN|1900-now|A|Various|Unknown|Various|Traditional|Kanada Music
663|Guatemala Music|3|223|Guatemala|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
664|Marimba Music|4|663|Guatemala|EN|1900-now|A|Various|Unknown|Various|Traditional|Guatemala Music
666|Honduras Music|3|223|Honduras|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
668|Punta|4|666|Honduras|EN|1900-now|A|Various|Unknown|Various|Traditional|Honduras Music
669|El Salvador Music|3|223|El Salvador|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
671|Xuc|4|669|El Salvador|EN|1900-now|A|Various|Unknown|Various|Traditional|El Salvador Music
672|Nicaragua Music|3|223|Nicaragua|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
674|Palo de Mayo|4|672|Nicaragua|EN|1900-now|A|Various|Unknown|Various|Traditional|Nicaragua Music
675|Costa Rica Music|3|223|Costa Rica|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
677|Punto Guanacasteco|4|675|Costa Rica|EN|1900-now|A|Various|Unknown|Various|Traditional|Costa Rica Music
678|Panama Music|3|223|Panama|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
680|Punto|4|678|Panama|EN|1900-now|A|Various|Unknown|Various|Traditional|Panama Music
681|Cumbia Panameña|4|678|Panama|EN|1900-now|A|Various|Unknown|Various|Traditional|Panama Music
682|Venezuela Music|3|223|Venezuela|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
683|Joropo|4|682|Venezuela|EN|1900-now|A|Various|Unknown|Various|Traditional|Venezuela Music
684|Merengue Venezolano|4|682|Venezuela|EN|1900-now|A|Various|Unknown|Various|Traditional|Venezuela Music
685|Gaita Zuliana|4|682|Venezuela|EN|1900-now|A|Various|Unknown|Various|Traditional|Venezuela Music
686|Guyana Music|3|223|Guyana|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
688|Calypso Guyanese|4|686|Guyana|EN|1900-now|A|Various|Unknown|Various|Traditional|Guyana Music
689|Suriname Music|3|223|Suriname|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
691|Kawina|4|689|Suriname|EN|1900-now|A|Various|Unknown|Various|Traditional|Suriname Music
692|Ecuador Music|3|223|Ecuador|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
694|Pasillo|4|692|Ecuador|EN|1900-now|A|Various|Unknown|Various|Traditional|Ecuador Music
695|San Juanito|4|692|Ecuador|EN|1900-now|A|Various|Unknown|Various|Traditional|Ecuador Music
696|Paraguay Music|3|223|Paraguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
698|Polka Paraguaya|4|696|Paraguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Paraguay Music
699|Guarania|4|696|Paraguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Paraguay Music
700|Uruguay Music|3|223|Uruguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
702|Candombe|4|700|Uruguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Uruguay Music
703|Milonga|4|700|Uruguay|EN|1900-now|A|Various|Unknown|Various|Traditional|Uruguay Music
704|Bolivia Music|3|223|Bolivia|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
706|Cueca|4|704|Bolivia|EN|1900-now|A|Various|Unknown|Various|Traditional|Bolivia Music
707|Saya|4|704|Bolivia|EN|1900-now|A|Various|Unknown|Various|Traditional|Bolivia Music
708|Tinku|4|704|Bolivia|EN|1900-now|A|Various|Unknown|Various|Traditional|Bolivia Music
709|Chile Music|3|223|Chile|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
710|Nueva Canción|4|709|Chile|EN|1900-now|A|Various|Unknown|Various|Traditional|Chile Music
711|Cueca|4|709|Chile|EN|1900-now|A|Various|Unknown|Various|Traditional|Chile Music
713|Puerto Rico Music|3|223|Puerto Rico|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
714|Bomba|4|713|Puerto Rico|EN|1900-now|A|Various|Unknown|Various|Traditional|Puerto Rico Music
715|Plena|4|713|Puerto Rico|EN|1900-now|A|Various|Unknown|Various|Traditional|Puerto Rico Music
718|Dominikanische Republik Music|3|223|Dominikanische |EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
719|Merengue|4|718|Dominikanische |EN|1900-now|A|Various|Unknown|Various|Traditional|Dominikanische Repub
720|Bachata|4|718|Dominikanische |EN|1900-now|A|Various|Unknown|Various|Traditional|Dominikanische Repub
722|Haiti Music|3|223|Haiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
723|Kompa|4|722|Haiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Haiti Music
724|Rara|4|722|Haiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Haiti Music
726|Trinidad Music|3|223|Trinidad|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
727|Calypso|4|726|Trinidad|EN|1900-now|A|Various|Unknown|Various|Traditional|Trinidad Music
728|Soca|4|726|Trinidad|EN|1900-now|A|Various|Unknown|Various|Traditional|Trinidad Music
729|Steelpan|4|726|Trinidad|EN|1900-now|A|Various|Unknown|Various|Traditional|Trinidad Music
730|Chutney|4|726|Trinidad|EN|1900-now|A|Various|Unknown|Various|Traditional|Trinidad Music
731|Australien Music|3|223|Australien|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
733|Aboriginal Music|4|731|Australien|EN|1900-now|A|Various|Unknown|Various|Traditional|Australien Music
734|Didgeridoo|4|731|Australien|EN|1900-now|A|Various|Unknown|Various|Traditional|Australien Music
735|Bush Ballads|4|731|Australien|EN|1900-now|A|Various|Unknown|Various|Traditional|Australien Music
736|Neuseeland Music|3|223|Neuseeland|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
738|Māori Music|4|736|Neuseeland|EN|1900-now|A|Various|Unknown|Various|Traditional|Neuseeland Music
740|Fidschi Music|3|223|Fidschi|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
742|Meke|4|740|Fidschi|EN|1900-now|A|Various|Unknown|Various|Traditional|Fidschi Music
743|Papua-Neuguinea Music|3|223|Papua-Neuguinea|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
745|String Band|4|743|Papua-Neuguinea|EN|1900-now|A|Various|Unknown|Various|Traditional|Papua-Neuguinea Musi
746|Samoa Music|3|223|Samoa|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
747|Samoan Music|4|746|Samoa|EN|1900-now|A|Various|Unknown|Various|Traditional|Samoa Music
748|Fa'a Samoa|4|746|Samoa|EN|1900-now|A|Various|Unknown|Various|Traditional|Samoa Music
749|Tonga Music|3|223|Tonga|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
750|Tongan Music|4|749|Tonga|EN|1900-now|A|Various|Unknown|Various|Traditional|Tonga Music
751|Lakalaka|4|749|Tonga|EN|1900-now|A|Various|Unknown|Various|Traditional|Tonga Music
752|Vanuatu Music|3|223|Vanuatu|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
753|Vanuatu Music|4|752|Vanuatu|EN|1900-now|A|Various|Unknown|Various|Traditional|Vanuatu Music
754|String Band|4|752|Vanuatu|EN|1900-now|A|Various|Unknown|Various|Traditional|Vanuatu Music
755|Tahiti Music|3|223|Tahiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
756|Tahitian Music|4|755|Tahiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Tahiti Music
757|Ori Tahiti|4|755|Tahiti|EN|1900-now|A|Various|Unknown|Various|Traditional|Tahiti Music
758|Hawaii Music|3|223|Hawaii|EN|1900-now|A|Various|Unknown|Various|Traditional|Extended World
759|Hawaiian Music|4|758|Hawaii|EN|1900-now|A|Various|Unknown|Various|Traditional|Hawaii Music
760|Slack Key|4|758|Hawaii|EN|1900-now|A|Various|Unknown|Various|Traditional|Hawaii Music
761|Steel Guitar|4|758|Hawaii|EN|1900-now|A|Various|Unknown|Various|Traditional|Hawaii Music
762|Hula|4|758|Hawaii|EN|1900-now|A|Various|Unknown|Various|Traditional|Hawaii Music
775|Afro-Cuban|3|774|Global|EN|1960-now|A|Various|Unknown|Various|Traditional|Fusion Genre
784|Electro-Swing|3|783|Global|EN|1960-now|A|Various|Unknown|Various|Traditional|Fusion Genre
786|Lounge|3|783|Global|EN|1960-now|A|Various|Unknown|Various|Traditional|Fusion Genre
787|Trip-Hop|3|783|Global|EN|1960-now|A|Various|Unknown|Various|Traditional|Fusion Genre
788|Downtempo|3|783|Global|EN|1960-now|A|Various|Unknown|Various|Traditional|Fusion Genre
856|Straight Edge|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
857|Oi!|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
860|D-Beat|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
861|Powerviolence|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
864|Youth Crew|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
870|C86|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
879|Gabber|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
880|Hardstyle|3||Global|EN|1990-now|A|Various|Unknown|Various|Traditional|Extra Microgenre
